# null null
27000 0 -7.58 
27000 0 19.479 
27000 10.8147 -0.00740261 
27000 10.8148 -0.00760184 
27000 10.815 -0.00797153 
27000 10.8151 -0.00818338 
27000 10.8151 -0.00828389 
27000 10.8152 -0.00829834 
27000 10.8154 -0.00866684 
27000 10.8155 -0.00897222 
27000 10.8158 -0.00962456 
27000 10.8159 -0.00981827 
27000 10.8161 -0.0100587 
27000 10.8161 -0.010076 
27000 10.8162 -0.0102689 
27000 10.8163 -0.010492 
27000 10.8163 -0.0105644 
27000 10.8165 -0.01098 
27000 10.8167 -0.0114111 
27000 10.8167 -0.0114503 
27000 10.8168 -0.0115684 
27000 10.8169 -0.0118487 
27000 10.8171 -0.0122612 
27000 10.8173 -0.0127867 
27000 10.8173 -0.0128637 
27000 10.8175 -0.0131202 
27000 10.8175 -0.0133248 
27000 10.8176 -0.0135329 
27000 10.8178 -0.0140084 
27000 10.8179 -0.0142408 
27000 10.818 -0.0143524 
27000 10.818 -0.0144148 
27000 10.8181 -0.0146167 
27000 10.8181 -0.014809 
27000 10.8183 -0.0152159 
27000 10.8184 -0.0155949 
27000 10.8186 -0.0159147 
27000 10.8186 -0.016099 
27000 10.8188 -0.0165197 
27000 10.8189 -0.016848 
27000 10.819 -0.017 
27000 10.819 -0.0172467 
27000 10.8191 -0.0175457 
27000 10.8193 -0.017933 
27000 10.8193 -0.0181308 
27000 10.8195 -0.0185522 
27000 10.8197 -0.0191821 
27000 10.8198 -0.0195445 
27000 10.82 -0.0201249 
27000 10.8201 -0.0206104 
27000 10.8202 -0.0209499 
27000 10.8203 -0.0213802 
27000 10.8203 -0.021401 
27000 10.8203 -0.0214844 
27000 10.8204 -0.0215474 
27000 10.8204 -0.021674 
27000 10.8204 -0.0218231 
27000 10.8206 -0.0222792 
27000 10.8206 -0.0225909 
27000 10.8208 -0.0232103 
27000 10.8209 -0.0236611 
27000 10.8209 -0.0237819 
27000 10.8211 -0.024628 
27000 10.8212 -0.0250681 
27000 10.8213 -0.0252527 
27000 10.8214 -0.0257098 
27000 10.8215 -0.0263203 
27000 10.8216 -0.0267205 
27000 10.8217 -0.0273087 
27000 10.8219 -0.0282926 
27000 10.8219 -0.0287083 
27000 10.822 -0.0292001 
27000 10.8221 -0.0298082 
27000 10.8224 -0.0320667 
27000 10.8225 -0.0324965 
27000 10.8226 -0.0332615 
27000 10.8226 -0.0338022 
27000 10.8227 -0.0346631 
27000 10.8228 -0.0350625 
27000 10.8229 -0.0362609 
27000 10.8229 -0.0364514 
27000 10.823 -0.0374298 
27000 10.823 -0.0382453 
27000 10.8231 -0.0406888 
27000 10.8231 -0.041362 
27000 10.8231 -0.0416426 
27000 10.8231 -0.0422448 
27000 10.8231 -0.0444493 
27000 10.8231 -0.0453693 
27000 10.8231 -0.0463953 
27000 10.823 -0.0478108 
27000 10.823 -0.0484051 
27000 10.8229 -0.0496312 
27000 10.8229 -0.0499669 
27000 10.8228 -0.0505207 
27000 10.8228 -0.0508232 
27000 10.8226 -0.0528893 
27000 10.8225 -0.0540729 
27000 10.8225 -0.0544612 
27000 10.822 -0.0579109 
27000 10.822 -0.0582931 
27000 10.8217 -0.0596947 
27000 10.8216 -0.0606819 
27000 10.8214 -0.061396 
27000 10.8214 -0.0618804 
27000 10.821 -0.0635022 
27000 10.8206 -0.0656719 
27000 10.8204 -0.0666327 
27000 10.8202 -0.0673345 
27000 10.8198 -0.069 
27000 10.8197 -0.0695967 
27000 10.8196 -0.0699744 
27000 10.8195 -0.0703558 
27000 10.818 -0.0756802 
27000 10.8168 -0.0792415 
27000 10.8167 -0.0794325 
27000 10.8161 -0.0813898 
27000 10.8151 -0.0840716 
27000 10.8124 -0.0908137 
27000 10.8116 -0.0924378 
27000 10.8077 -0.100707 
27000 10.8067 -0.102688 
27000 10.8032 -0.109108 
27000 10.8021 -0.111061 
27000 10.7981 -0.117555 
27000 10.7947 -0.122824 
27000 10.7922 -0.126449 
27000 10.788 -0.132302 
27000 10.7807 -0.141879 
27000 10.7778 -0.145493 
27000 10.7654 -0.159766 
27000 10.749 -0.176799 
27000 10.7399 -0.185544 
27000 10.7239 -0.199932 
27000 10.689 -0.228303 
27000 10.6694 -0.242874 
