# null null
0 -7.93
0 22.2705
8.03067 0.000945577
8.03068 0.000920793
8.03069 0.000898256
8.03069 0.000886645
8.0307 0.000860413
8.03071 0.000831179
8.03072 0.000801088
8.03073 0.000767155
8.03073 0.000748287
8.03074 0.000735183
8.03074 0.000707765
8.03075 0.000693546
8.03075 0.000664028
8.03076 0.00063726
8.03076 0.000610442
8.03076 0.000563474
8.03077 0.000500227
8.03077 0.000461585
8.03077 0.000437527
8.03076 0.00039336
8.03076 0.000373774
8.03076 0.000346227
8.03074 0.000251308
8.03074 0.000239074
8.03073 0.000216048
8.03072 0.000176277
8.03068 9.69947e-05
8.03066 5.42237e-05
8.03065 3.3702e-05
8.03062 -7.16843e-06
8.0306 -4.04149e-05
8.03057 -8.47422e-05
8.03054 -0.000122268
8.03053 -0.000134474
8.03047 -0.000196198
