# deltaRoadVehicles deltaRailways
10 0 0 
121 0 7 
122 0 17 
136 0 20 
137 0 18 
151 0 17 
152 0 21 
166 0 14 
167 0 8 
181 0 6 
182 0 4 
197 0 16 
212 0 2 
227 0 3 
242 0 4 
257 0 6 
272 0 4 
287 0 3 
302 0 2 
317 0 6 
347 0 3 
362 0 5 
377 0 0 
797 0 2 
812 0 4 
827 0 3 
842 0 6 
857 0 4 
872 0 6 
887 0 1 
902 0 0 
1472 0 3 
1502 0 4 
1547 0 3 
1561 0 4 
1562 0 5 
1576 0 8 
1591 0 7 
1592 0 21 
1606 0 22 
1607 0 4 
1636 0 6 
1651 0 3 
1652 0 7 
1666 0 8 
1667 0 7 
1682 0 8 
1711 0 7 
1712 0 22 
1726 0 23 
1727 0 5 
1742 0 4 
1771 0 2 
1786 0 0 
3124 3 0 
3139 0 0 
3154 2 0 
3184 0 0 
8824 1 0 
8854 4 0 
8869 1 0 
8884 0 0 
8928 0 6 
8943 0 3 
8958 0 12 
8973 0 7 
8988 0 10 
9003 0 5 
9018 0 14 
9033 0 2 
9048 0 4 
9063 0 3 
9078 0 6 
9108 0 0 
9123 0 3 
9138 0 4 
9153 0 6 
9168 0 4 
9183 0 3 
9198 0 0 
9916 1 0 
9946 2 0 
9961 1 0 
9976 0 0 
10503 0 1 
10518 0 4 
10563 0 3 
10578 0 4 
10608 0 1 
10623 0 0 
11373 0 4 
11403 0 3 
11418 0 6 
11433 0 4 
11463 0 3 
11478 0 1 
11493 0 0 
11508 0 1 
11523 0 3 
11538 0 4 
11553 0 6 
11568 0 4 
11583 0 3 
11598 0 4 
11628 0 0 
14194 1 0 
14209 4 0 
14239 0 0 
15572 0 6 
15587 0 3 
15602 0 12 
15617 0 7 
15632 0 8 
15647 0 5 
15662 0 14 
15677 0 2 
15692 0 4 
15707 0 3 
15722 0 6 
15752 0 0 
15767 0 3 
15782 0 4 
15797 0 6 
15812 0 4 
15827 0 3 
15842 0 0 
15857 0 2 
15872 0 4 
15887 0 3 
15902 0 1 
15917 0 0 
15947 0 2 
15962 0 4 
15992 0 1 
16022 0 4 
16067 0 2 
16082 0 0 
16306 1 0 
16336 2 0 
16351 1 0 
16366 0 0 
16488 0 7 
16503 0 3 
16518 0 16 
16533 0 2 
16548 0 9 
16563 0 7 
16578 0 12 
16593 0 2 
16608 0 4 
16623 0 3 
16638 0 6 
16653 0 5 
16668 0 1 
16683 0 3 
16698 0 4 
16713 0 8 
16728 0 6 
16743 0 0 
17808 0 2 
17823 0 3 
17838 0 4 
17883 0 53 
17898 0 0 
19518 0 1 
19533 0 4 
19563 0 3 
19578 0 4 
19623 0 3 
19638 0 4 
19653 0 3 
19668 0 0 
19743 0 1 
19758 0 4 
19773 0 6 
19788 0 4 
19803 0 3 
19818 0 4 
19863 0 3 
19878 0 1 
19893 0 0 
20509 1 0 
20524 0 0 
20539 6 0 
20554 2 0 
20569 0 0 
20957 0 8 
20987 0 11 
21002 0 7 
21017 0 4 
21032 0 16 
21047 0 2 
21062 0 3 
21077 0 4 
21092 0 6 
21107 0 3 
21122 0 4 
21137 0 2 
21152 0 6 
21167 0 3 
21182 0 6 
21197 0 5 
21212 0 0 
21482 0 3 
21497 0 4 
21527 0 3 
21542 0 4 
21572 0 1 
21587 0 3 
21602 0 4 
21632 0 1 
21647 0 0 
23866 1 0 
23881 0 0 
23896 6 0 
23911 2 0 
23926 0 0 
26089 1 0 
26119 4 0 
26134 1 0 
26149 0 0 
