# deltaRoads deltaRailVehicles
10 0 0 0 0 0 0 0 0 0 0 
124 2 0 0 0 0 0 0 0 2 0 
138 7 0 0 0 0 0 7 0 2 0 
139 5 0 0 0 0 0 7 0 5 0 
168 4 0 0 0 0 0 4 0 5 0 
183 2 0 0 0 0 0 0 0 4 0 
184 0 0 0 0 0 0 0 0 0 0 
1742 0 1 0 0 0 1 0 0 0 0 
1757 0 0 0 0 0 0 0 0 0 0 
1772 0 10 0 0 0 10 0 0 0 0 
1786 0 1 0 1 0 10 0 0 0 0 
1787 0 11 0 1 0 11 0 0 0 0 
1801 0 0 0 0 0 11 0 0 0 0 
2899 0.5 0 0 0 0 0 0 0 1 0 
2914 7 0 0 0 0 0 0 0 7 0 
2929 18 0 0 0 0 0 0 0 18 0 
2944 8 0 0 0 0 0 0 0 8 0 
2959 6 0 0 0 0 0 0 0 6 0 
2974 8 0 0 0 0 0 0 0 8 0 
3019 24 0 0 0 0 0 0 0 24 0 
3034 18 0 0 0 0 0 0 0 18 0 
3049 8 0 0 0 0 0 0 0 8 0 
3079 6 0 0 0 0 0 0 0 6 0 
3094 8 0 0 0 0 0 0 0 8 0 
3109 7 0 0 0 0 0 0 0 7 0 
3124 1 0 0 0 0 0 0 0 1 0 
3139 0 0 0 0 0 0 0 0 0 0 
6602 2 0 0 0 2 0 0 0 0 0 
6617 6 0 0 0 6 0 0 0 0 0 
6632 16 0 0 0 16 0 0 0 0 0 
6646 4 0 4 0 16 0 0 0 0 0 
6647 2 0 4 0 2 0 0 0 0 0 
6662 0 0 4 0 0 0 0 0 0 0 
6676 7 0 7 0 0 0 0 0 0 0 
6691 1 0 1 0 0 0 0 0 0 0 
6706 0 0 0 0 0 0 0 0 0 0 
7984 2 0 0 0 0 0 0 0 2 0 
7999 5 0 0 0 0 0 0 0 5 0 
8014 7 0 0 0 0 0 0 0 7 0 
8029 2 0 0 0 0 0 0 0 2 0 
8044 0 0 0 0 0 0 0 0 0 0 
8493 -4 0 0 0 0 0 -4 0 0 0 
8508 -8 0 0 0 0 0 -8 0 0 0 
8523 -4 0 0 0 0 0 -4 0 0 0 
8538 0 0 0 0 0 0 0 0 0 0 
8704 4 0 0 0 0 0 0 0 4 0 
8719 6 0 0 0 0 0 0 0 6 0 
8734 18 0 0 0 0 0 0 0 18 0 
8749 8 0 0 0 0 0 0 0 8 0 
8764 7 0 0 0 0 0 0 0 7 0 
8779 6 0 0 0 0 0 0 0 6 0 
8809 3 0 0 0 0 0 0 0 3 0 
8824 0 0 0 0 0 0 0 0 0 0 
9451 4 0 4 0 0 0 0 0 0 0 
9466 8 0 8 0 0 0 0 0 0 0 
9511 6 0 6 0 0 0 0 0 0 0 
9526 8 0 8 0 0 0 0 0 0 0 
9571 6 0 6 0 0 0 0 0 0 0 
9586 8 0 8 0 0 0 0 0 0 0 
9631 6 0 6 0 0 0 0 0 0 0 
9646 18 0 18 0 0 0 0 0 0 0 
9661 6 0 6 0 0 0 0 0 0 0 
9676 0 0 0 0 0 0 0 0 0 0 
9856 7 0 7 0 0 0 0 0 0 0 
9871 5 0 5 0 0 0 0 0 0 0 
9886 8 0 8 0 0 0 0 0 0 0 
9901 4 0 4 0 0 0 0 0 0 0 
9916 0 0 0 0 0 0 0 0 0 0 
11628 0 1 0 0 0 0 0 1 0 0 
11643 0 0 0 0 0 0 0 0 0 0 
11673 0 1 0 0 0 0 0 1 0 0 
11688 0 0 0 0 0 0 0 0 0 0 
13684 2 0 0 0 0 0 0 0 2 0 
13699 5 0 0 0 0 0 0 0 5 0 
13714 7 0 0 0 0 0 0 0 7 0 
13729 2 0 0 0 0 0 0 0 2 0 
13744 0 0 0 0 0 0 0 0 0 0 
14059 4 0 0 0 0 0 0 0 4 0 
14074 18 0 0 0 0 0 0 0 18 0 
14089 8 0 0 0 0 0 0 0 8 0 
14119 6 0 0 0 0 0 0 0 6 0 
14134 8 0 0 0 0 0 0 0 8 0 
14179 12 0 0 0 0 0 0 0 12 0 
14194 0 0 0 0 0 0 0 0 0 0 
14776 4 0 4 0 0 0 0 0 0 0 
14821 2 0 2 0 0 0 0 0 0 0 
14836 0 0 0 0 0 0 0 0 0 0 
15137 -4 0 0 0 -4 0 0 0 0 0 
15152 -8 0 0 0 -8 0 0 0 0 0 
15167 -4 0 0 0 -4 0 0 0 0 0 
15182 0 0 0 0 0 0 0 0 0 0 
16082 0 1 0 0 0 1 0 0 0 0 
16097 0 0 0 0 0 0 0 0 0 0 
16127 0 21 0 0 0 21 0 0 0 0 
16141 4 0 4 0 0 21 0 0 0 0 
16142 0 0 4 0 0 0 0 0 0 0 
16156 8 0 8 0 0 0 0 0 0 0 
16171 6 0 6 0 0 0 0 0 0 0 
16186 8 0 8 0 0 0 0 0 0 0 
16231 6 0 6 0 0 0 0 0 0 0 
16246 8 0 8 0 0 0 0 0 0 0 
16291 5 0 5 0 0 0 0 0 0 0 
16306 0 0 0 0 0 0 0 0 0 0 
19054 2 0 0 0 0 0 0 0 2 0 
19069 16 0 0 0 0 0 0 0 16 0 
19084 6 0 0 0 0 0 0 0 6 0 
19099 2 0 0 0 0 0 0 0 2 0 
19114 0 0 0 0 0 0 0 0 0 0 
19878 0 1 0 0 0 0 0 1 0 0 
19893 0 0 0 0 0 0 0 0 0 0 
19938 0 1 0 0 0 0 0 1 0 0 
19953 0 0 0 0 0 0 0 0 0 0 
20281 2 0 2 0 0 0 0 0 0 0 
20284 16 0 2 0 0 0 0 0 16 0 
20296 0 0 0 0 0 0 0 0 16 0 
20314 8 0 0 0 0 0 0 0 8 0 
20359 6 0 0 0 0 0 0 0 6 0 
20374 18 0 0 0 0 0 0 0 18 0 
20389 8 0 0 0 0 0 0 0 8 0 
20404 4 0 0 0 0 0 0 0 4 0 
20419 0 0 0 0 0 0 0 0 0 0 
20479 4 0 0 0 0 0 0 0 4 0 
20494 26 0 0 0 0 0 0 0 26 0 
20509 2 0 0 0 0 0 0 0 2 0 
20524 0 0 0 0 0 0 0 0 0 0 
21166 2 0 2 0 0 0 0 0 0 0 
21181 6 0 6 0 0 0 0 0 0 0 
21196 7 0 7 0 0 0 0 0 0 0 
21211 1 0 1 0 0 0 0 0 0 0 
21226 0 0 0 0 0 0 0 0 0 0 
23626 2 0 2 0 0 0 0 0 0 0 
23641 8 0 8 0 0 0 0 0 0 0 
23671 6 0 6 0 0 0 0 0 0 0 
23686 8 0 8 0 0 0 0 0 0 0 
23731 6 0 6 0 0 0 0 0 0 0 
23746 5 0 5 0 0 0 0 0 0 0 
23761 69 0 69 0 0 0 0 0 0 0 
23776 8 0 8 0 0 0 0 0 0 0 
