# deltaRailways deltaRailVehicles
10 0 0 
6136 9 0 
6151 7 0 
6166 12 0 
6181 0 0 
6196 6 0 
6211 3 0 
6226 12 0 
6241 7 0 
6256 3 0 
6286 6 0 
6301 4 0 
6331 1 0 
6346 4 0 
6376 6 0 
6391 5 0 
6406 0 0 
7906 4 0 
7966 19 0 
7981 4 0 
7996 0 0 
8011 3 0 
8026 4 0 
8071 3 0 
8086 0 0 
8641 1 0 
8656 4 0 
8671 3 0 
8686 4 0 
8701 27 0 
8716 4 0 
8731 0 1 
8746 0 0 
8761 0 1 
8776 0 0 
8791 0 1 
8806 0 0 
13606 8 0 
13621 9 0 
13636 12 0 
13651 6 0 
13666 4 0 
13681 16 0 
13696 2 0 
13726 4 0 
13741 6 0 
13756 4 0 
13786 1 0 
13801 4 0 
13831 5 0 
13846 6 0 
13861 0 0 
13891 3 0 
13906 4 0 
13936 3 0 
13951 0 0 
23896 4 0 
23911 3 0 
23926 83 0 
23941 4 0 
23971 3 0 
23986 4 0 
24001 3 0 
24016 0 0 
24046 2 0 
24061 4 0 
24091 3 0 
24106 4 0 
24151 1 0 
24166 0 1 
24181 0 0 
24211 0 1 
24226 0 0 
