# deltaRoads deltaRailways
10 0 0 
121 0 8 
122 7 8 
124 15 8 
137 14 8 
138 18 8 
139 15 8 
151 15 11 
152 13 11 
153 15 11 
154 14 11 
166 14 7 
167 10 7 
168 6 7 
169 2 7 
181 2 4 
183 0 4 
196 0 16 
211 0 2 
226 0 -7 
241 0 -20 
256 0 -17 
271 0 -11 
286 0 -1 
301 0 0 
691 4 0 
706 6 0 
736 0 0 
844 8 0 
857 12 0 
859 10 0 
872 14 0 
874 16 0 
887 12 0 
902 16 0 
919 14 0 
934 16 0 
947 14 0 
977 8 0 
979 6 0 
994 8 0 
1024 2 0 
1039 0 0 
2733 1 0 
2748 8 0 
2763 6 0 
2778 8 0 
2823 6 0 
2838 8 0 
2853 9 0 
2868 8 0 
2883 6 0 
2898 8 0 
2928 9 0 
2943 6 0 
2958 8 0 
3003 6 0 
3018 9 0 
3033 8 0 
3048 0 0 
5176 2 0 
5191 6 0 
5206 8 0 
5251 7 0 
5281 8 0 
5311 6 0 
5326 8 0 
5341 9 0 
5356 35 0 
5371 5 0 
5386 8 0 
5431 6 0 
5446 8 0 
5461 6 0 
5476 0 0 
5837 0 7 
5852 0 10 
5867 0 9 
5882 0 2 
5897 0 0 
5899 0 4 
5914 0 10 
5929 0 12 
5944 0 3 
5959 0 0 
7908 4 0 
7938 7 0 
7953 1 0 
7968 0 0 
8059 0 2 
8074 0 4 
8119 0 3 
8134 0 4 
8179 0 3 
8194 0 4 
8224 0 2 
8239 0 0 
10336 2 0 
10351 5 0 
10381 4 0 
10396 0 0 
11612 0 3 
11642 0 4 
11687 0 3 
11688 7 3 
11702 7 23 
11703 5 23 
11717 5 4 
11718 8 4 
11747 8 3 
11748 9 3 
11762 9 4 
11763 6 4 
11778 9 4 
11793 8 4 
11807 8 1 
11822 8 0 
11823 6 0 
11838 8 0 
11853 27 0 
11868 7 0 
11883 6 0 
11898 8 0 
11913 26 0 
11928 8 0 
11943 6 0 
11958 8 0 
11973 9 0 
11988 8 0 
12003 6 0 
12033 0 0 
13066 4 0 
13081 8 0 
13099 8 3 
13111 6 3 
13114 6 10 
13126 8 10 
13129 8 11 
13144 8 2 
13156 9 2 
13159 9 0 
13171 6 0 
13186 8 0 
13231 6 0 
13246 8 0 
13276 6 0 
13306 0 0 
16667 2 0 
16682 6 0 
16697 8 0 
16712 1 0 
16727 0 0 
16893 0 8 
16923 0 11 
16938 0 7 
16953 0 4 
16968 0 16 
16983 0 2 
16997 2 2 
16998 2 3 
17012 8 3 
17013 8 4 
17027 7 4 
17028 7 6 
17042 8 6 
17043 8 4 
17073 8 2 
17087 6 2 
17088 6 4 
17102 8 4 
17103 8 3 
17117 7 3 
17118 7 6 
17132 0 6 
17133 0 5 
17148 0 0 
17418 0 2 
17433 0 4 
17463 0 3 
17478 0 14 
17493 0 0 
18181 8 0 
18196 7 0 
18211 2 0 
18226 0 0 
18484 0 1 
18499 0 18 
18514 0 4 
18529 0 15 
18544 0 4 
18558 0 27 
18559 0 26 
18573 0 7 
18574 0 8 
18604 0 6 
18619 0 4 
18633 0 0 
19323 0 1 
19338 0 15 
19353 0 4 
19383 0 3 
19413 0 0 
20224 0 1 
20239 0 0 
21766 6 0 
21781 9 0 
21796 8 0 
21811 7 0 
21826 8 0 
21871 6 0 
21886 8 0 
21916 9 0 
21931 5 0 
21946 8 0 
21991 6 0 
22006 8 0 
22007 8 7 
22022 8 6 
22036 2 6 
22037 2 14 
22051 0 14 
22052 0 1 
22067 0 0 
22082 0 9 
22097 0 12 
22112 0 7 
22127 0 2 
22142 0 4 
22157 0 6 
22172 0 4 
22202 0 1 
22217 0 5 
22232 0 4 
22247 0 5 
22262 0 6 
22277 0 0 
23464 0 7 
23479 0 3 
23494 0 16 
23509 0 2 
23524 0 9 
23539 0 7 
23554 0 12 
23569 0 2 
23584 0 4 
23599 0 3 
23614 0 6 
23629 0 5 
23644 0 1 
23659 0 3 
23674 0 4 
23689 0 7 
23704 0 6 
23719 0 0 
23734 0 1 
23749 0 4 
23779 0 3 
23794 0 1 
23809 0 4 
23839 0 0 
24273 0 7 
24288 0 10 
24303 0 9 
24318 0 2 
24333 0 0 
24888 0 1 
24903 0 3 
24918 0 4 
24963 0 3 
24978 0 4 
25023 0 3 
25038 0 4 
25068 0 1 
25083 0 0 
25264 0 1 
25279 0 3 
25294 0 4 
25309 0 15 
25324 0 4 
25339 0 3 
25354 0 4 
25399 0 1 
25414 0 0 
26896 2 0 
26911 5 0 
26926 8 0 
26941 2 0 
26956 0 0 
