# null null
0 -1.49202
-2.59929 0.0801496
-2.6011 0.0813232
-2.6047 0.0839411
-2.60559 0.0846593
-2.60647 0.0854057
-2.61075 0.0896266
-2.61157 0.0905835
-2.61238 0.0915838
-2.61465 0.0948791
-2.61465 0.0948795
-2.61602 0.0973596
-2.61714 0.100244
-2.61714 0.100548
-2.61713 0.101168
-2.61711 0.101803
-2.61705 0.102789
-2.61702 0.103126
-2.61695 0.103815
-2.61691 0.104166
-2.61677 0.105251
-2.61658 0.106383
-2.61643 0.107165
-2.61634 0.107566
-2.61625 0.107972
-2.61582 0.109662
-2.61493 0.112411
-2.61392 0.114927
-2.61259 0.117682
-2.61228 0.118265
-2.61161 0.119466
0 4.493
20.6998 0.426487
20.6999 0.426478
20.6999 0.426468
20.6999 0.426458
20.7001 0.426435
20.7001 0.426419
20.7002 0.426396
20.7003 0.426367
20.7004 0.426347
20.7004 0.426334
20.7005 0.426324
20.7005 0.426311
20.7005 0.426308
20.7006 0.426275
20.7007 0.426246
20.7007 0.426233
20.7007 0.426226
20.7008 0.426216
20.7008 0.42619
20.7008 0.426177
20.7009 0.426167
20.7009 0.426157
20.7009 0.426137
20.701 0.42611
20.701 0.426104
20.701 0.42608
20.701 0.426053
20.7011 0.426023
20.7011 0.425992
20.7012 0.425964
20.7012 0.425936
20.7012 0.425926
20.7012 0.425873
20.7013 0.425858
20.7013 0.425811
20.7013 0.425785
20.7013 0.425745
20.7013 0.425718
20.7013 0.425691
20.7013 0.425684
20.7013 0.425633
20.7013 0.425617
20.7013 0.425585
20.7013 0.425561
20.7013 0.425515
20.7013 0.425455
20.7013 0.425434
20.7013 0.425381
20.7013 0.425372
20.7013 0.425344
20.7012 0.425302
20.7012 0.425259
20.7012 0.42524
20.7011 0.425216
20.7011 0.425165
20.701 0.425129
20.701 0.425119
20.701 0.42511
20.701 0.425104
20.7009 0.425083
20.7009 0.42507
20.7008 0.425045
20.7008 0.425019
20.7007 0.425003
20.7006 0.424973
20.7006 0.424952
20.7005 0.42492
20.7004 0.424917
20.7004 0.424892
20.7003 0.424873
20.7001 0.424831
20.7 0.424824
20.6999 0.424804
20.6997 0.424767
20.6993 0.424715
20.6991 0.424688
20.6989 0.424674
