# null null
-4.5 0
-0.17688 0.713103
-0.165455 0.714976
-0.156872 0.716323
-0.150775 0.717246
-0.140483 0.718735
-0.130413 0.7201
-0.129467 0.720223
-0.127277 0.720505
-0.124192 0.720895
-0.122062 0.721158
-0.119359 0.721485
-0.0963264 0.723933
-0.0957971 0.723982
-0.0950056 0.724054
-0.0939552 0.724148
-0.093171 0.724217
-0.0908364 0.724419
-0.0898075 0.724506
-0.089551 0.724527
-0.0847386 0.72491
-0.0834906 0.725004
-0.0824976 0.725077
-0.0749568 0.725585
-0.0732904 0.725685
-0.0699954 0.725871
-0.069063 0.72592
-0.0637767 0.726173
-0.0628699 0.726212
-0.0572825 0.726419
-0.0570618 0.726426
-0.0557418 0.726466
-0.0544291 0.726503
-0.0531237 0.726537
-0.0473346 0.726649
-0.0464885 0.72666
-0.0452244 0.726674
-0.0427152 0.726692
-0.0402302 0.726699
-0.0355315 0.726677
-0.0337147 0.726657
-0.0331118 0.726649
-0.0303151 0.726601
-0.0291248 0.726575
-0.0289269 0.726571
-0.0277423 0.726542
-0.0246064 0.726451
-0.0242167 0.726439
-0.023633 0.726419
-0.022082 0.726363
-0.0174742 0.726165
-0.0167126 0.726128
-0.0148159 0.72603
13.499 0
