# ValueCount deltaRoadVehicles
10 0 0 0 0 0 0 0 0 0 0 
1218 1 1 1 0 1 0 1 1 1 0 
1233 2 3 2 0 2 0 2 3 2 0 
1263 3 0 3 0 3 0 3 0 3 0 
1487 4 1 4 0 4 1 4 0 4 0 
1517 5 2 5 0 5 2 5 0 5 0 
1532 6 1 6 0 6 1 6 0 6 0 
1547 7 0 7 0 7 0 7 0 7 0 
2254 8 1 8 0 8 0 8 0 8 1 
2269 9 0 9 0 9 0 9 0 9 0 
2284 10 3 10 0 10 0 10 0 10 3 
2299 11 2 11 0 11 0 11 0 11 2 
2314 12 0 12 0 12 0 12 0 12 0 
4261 13 1 13 1 13 0 13 0 13 0 
4291 14 4 14 4 14 0 14 0 14 0 
4306 15 1 15 1 15 0 15 0 15 0 
4321 16 0 16 0 16 0 16 0 16 0 
22321 17 1 17 1 17 0 17 0 17 0 
22336 18 2 18 2 18 0 18 0 18 0 
22351 19 1 19 1 19 0 19 0 19 0 
22366 20 2 20 2 20 0 20 0 20 0 
22381 21 0 21 0 21 0 21 0 21 0 
23403 22 1 22 0 22 0 22 1 22 0 
23418 23 0 23 0 23 0 23 0 23 0 
23433 24 2 24 0 24 0 24 2 24 0 
23463 25 0 25 0 25 0 25 0 25 0 
