# null null
0 -10.4322
-0.501535 -0.185076
-0.504004 -0.0500155
0 26.814
0.0316188 27.2001
2.35786 31.2244
23.3971 0.020289
23.3971 0.0201901
23.3971 0.0201602
23.3972 0.0201204
23.3972 0.0200733
23.3972 0.0200398
23.3972 0.0199976
23.3972 0.0199094
23.3972 0.0198638
23.3972 0.0198202
23.3973 0.0197288
23.3973 0.0197025
23.3973 0.0196955
23.3972 0.0195765
23.3972 0.0194754
23.3972 0.0194203
23.3972 0.0193895
23.3972 0.0193422
23.3971 0.0192861
23.3971 0.0192679
23.3971 0.0192467
23.3971 0.0192202
23.3971 0.0191948
23.397 0.0191523
23.397 0.0191246
23.397 0.019097
23.397 0.0190617
23.3969 0.0190272
23.3969 0.01898
23.3968 0.0189346
23.3968 0.0189121
23.3967 0.0188488
23.3967 0.0188107
23.3966 0.0187534
23.3965 0.0187147
23.3965 0.0186856
23.3965 0.0186679
23.3964 0.0186315
23.3963 0.0185736
23.3962 0.0185117
23.3962 0.0185039
23.3961 0.0184933
23.3961 0.0184634
23.396 0.0184388
23.396 0.0184271
23.396 0.018419
23.396 0.0184013
23.3959 0.0183787
23.3959 0.0183636
23.3958 0.018331
23.3958 0.0183188
23.3957 0.0182873
23.3956 0.0182571
23.3955 0.0182145
23.3954 0.0181925
23.3954 0.0181811
23.3954 0.0181663
23.3953 0.0181456
23.3953 0.0181308
23.3952 0.0181214
23.3952 0.0181042
23.3951 0.0180805
23.395 0.0180521
23.395 0.0180314
23.3949 0.0180077
23.3948 0.0179844
23.3948 0.0179739
23.3947 0.0179345
23.3946 0.0179169
23.3946 0.0179076
23.3945 0.0178747
23.3944 0.0178537
23.3943 0.0178202
23.3942 0.0178092
23.3942 0.0178021
23.3942 0.0178001
23.3942 0.0177974
23.3942 0.017797
