# deltaRailways deltaRailVehicles
10 0 0 
121 8 0 
124 20 0 
139 13 0 
151 16 0 
154 21 0 
166 17 0 
169 8 0 
181 5 0 
184 4 0 
196 16 0 
211 2 0 
226 3 0 
241 4 0 
256 6 0 
271 3 0 
286 4 0 
301 2 0 
316 4 0 
331 3 0 
346 6 0 
361 5 0 
376 0 0 
706 1 0 
721 4 0 
736 5 0 
751 3 0 
766 4 0 
796 3 0 
811 0 0 
946 3 0 
961 4 0 
991 3 0 
1006 4 0 
1036 2 0 
1051 0 0 
4879 16 0 
4894 4 0 
4939 3 0 
4954 4 0 
4966 -2 0 
4969 27 0 
4981 13 0 
4984 -20 1 
4996 -9 1 
4999 -9 0 
5011 -19 0 
5026 -4 0 
5071 -3 0 
5086 -4 0 
5116 -7 0 
5131 -3 0 
5146 -7 0 
5161 -4 0 
5191 -3 0 
5206 -4 0 
5251 -6 0 
5266 -4 0 
5281 -7 0 
5296 -3 0 
5341 0 0 
10068 7 0 
10083 3 0 
10098 16 0 
10113 2 0 
10128 8 0 
10143 5 0 
10158 14 0 
10173 2 0 
10188 4 0 
10203 3 0 
10218 6 0 
10248 0 0 
10263 3 0 
10278 4 0 
10293 6 0 
10308 4 0 
10323 3 0 
10338 0 0 
10503 2 0 
10518 4 0 
10563 3 0 
10578 4 0 
10608 1 0 
10623 0 0 
12647 7 0 
12662 6 0 
12677 14 0 
12692 7 0 
12707 3 0 
12722 12 0 
12737 7 0 
12752 3 0 
12782 6 0 
12797 4 0 
12827 1 0 
12842 4 0 
12872 6 0 
12887 5 0 
12902 0 0 
13081 7 0 
13096 6 0 
13111 13 0 
13126 2 0 
13141 9 0 
13156 12 0 
13171 7 0 
13186 1 0 
13201 4 0 
13231 5 0 
13246 6 0 
13261 0 0 
13276 5 0 
13291 3 0 
13306 6 0 
13321 4 0 
13336 3 0 
13351 0 0 
13366 2 0 
13381 4 0 
13411 3 0 
13426 1 0 
13441 0 0 
14042 1 0 
14057 19 0 
14072 4 0 
14087 3 0 
14102 4 0 
14132 0 0 
14342 3 0 
14357 4 0 
14387 3 0 
14402 4 0 
14432 14 0 
14447 1 0 
14462 4 0 
14477 5 0 
14492 4 0 
14507 3 0 
14522 0 1 
14537 0 0 
14582 0 1 
14597 0 0 
23371 2 0 
23386 4 0 
23401 83 0 
23416 4 0 
23431 3 0 
23446 4 0 
23491 0 0 
23521 1 0 
23536 4 0 
23551 3 0 
23566 4 0 
23611 3 0 
23641 0 1 
23656 0 0 
23686 0 3 
23701 0 0 
