# CompanyValue deltaRailVehicles
5143 0
5143 0
5143 0
5143 0
5143 0
5143 0
5143 0
5143 0
5143 0
5143 0
5143 0
5143 0
5143 0
5143 0
5143 0
5143 0
5143 0
5143 0
5143 0
5143 0
5143 0
5143 0
5143 0
5143 0
5143 0
5143 0
5143 0
5143 0
4918 0
4918 0
4918 0
4918 0
4918 0
4918 0
4918 0
4918 0
4918 0
4918 0
4918 0
4918 0
4918 0
4918 0
4918 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4900 0
4888 0
4888 0
4888 0
4888 0
4888 0
4888 0
4888 0
4888 0
4888 0
4888 0
4888 0
4888 0
4888 0
4888 0
4888 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4876 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4864 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4852 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4841 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4829 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4817 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4805 0
4799 0
4799 0
4799 0
4799 0
4799 0
4799 0
4799 0
4799 0
4799 0
4799 0
4799 0
4799 0
4799 0
4799 0
4799 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4564 0
4558 0
4558 0
4558 0
4558 0
4558 0
4558 0
4558 0
4558 0
4558 0
4558 0
4558 0
4558 0
4558 0
4558 0
4558 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4540 0
4534 0
4534 0
4534 0
4534 0
4534 0
4534 0
4534 0
4534 0
4534 0
4534 0
4534 0
4534 0
4534 0
4534 0
4534 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4528 0
4522 0
4522 0
4522 0
4522 0
4522 0
4522 0
4522 0
4522 0
4522 0
4522 0
4522 0
4522 0
4522 0
4522 0
4522 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4517 0
4511 0
4511 0
4511 0
4511 0
4511 0
4511 0
4511 0
4511 0
4511 0
4511 0
4511 0
4511 0
4511 0
4511 0
4511 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4505 0
4499 0
4499 0
4499 0
4499 0
4499 0
4499 0
4499 0
4499 0
4499 0
4499 0
4499 0
4499 0
4499 0
4499 0
4499 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4493 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4481 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4470 0
4238 0
4238 0
4238 0
4238 0
4238 0
4238 0
4238 0
4238 0
4238 0
4238 0
4238 0
4238 0
4238 0
4238 0
4238 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4226 0
4214 0
4214 0
4214 0
4214 0
4214 0
4214 0
4214 0
4214 0
4214 0
4214 0
4214 0
4214 0
4214 0
4214 0
4214 0
4202 0
4202 0
4202 0
4202 0
4202 0
4202 0
4202 0
4202 0
4202 0
4202 0
4202 0
4202 0
4202 0
4202 0
4202 0
3858 0
3858 0
3858 0
3858 0
3858 0
3858 0
3858 0
3858 0
3858 0
3858 0
3858 0
3858 0
3858 0
3858 0
3858 0
3200 0
3200 0
3200 0
3200 0
3200 0
3200 0
3200 0
3200 0
3200 0
3200 0
3200 0
3200 0
3200 0
3200 0
3200 0
2324 0
2324 0
2324 0
2324 0
2324 0
2324 0
2324 0
2324 0
2324 0
2324 0
2324 0
2324 0
2324 0
2324 0
2324 0
1679 0
1679 0
1679 0
1679 0
1679 0
1679 0
1679 0
1679 0
1679 0
1679 0
1679 0
1679 0
1679 0
1679 0
1679 0
991 0
991 0
991 0
991 0
991 0
991 0
991 0
991 0
991 0
991 0
991 0
991 0
991 0
991 0
991 0
303 0
303 0
303 0
303 0
303 0
303 0
303 0
303 0
303 0
303 0
303 0
303 0
303 0
303 0
303 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1 0
1986 0
1986 0
1986 0
1986 0
1986 0
1986 0
1986 0
1986 0
1986 0
1986 0
1986 0
1986 0
1986 0
1986 0
1986 0
6930 0
6930 0
6930 0
6930 0
6930 0
6930 0
6930 0
6930 0
6930 0
6930 0
6930 0
6930 0
6930 0
6930 0
6930 0
6917 0
6917 0
6917 0
6917 0
6917 0
6917 0
6917 0
6917 0
6917 0
6917 0
6917 0
6917 0
6917 0
6917 0
6917 0
6916 0
6916 0
6916 0
6916 0
6916 0
6916 0
6916 0
6916 0
6916 0
6916 0
6916 0
6916 0
6916 0
6916 0
6916 0
6916 0
6916 0
6916 0
6916 0
6916 0
6916 0
6916 0
6916 0
6916 0
6916 0
6916 0
6916 0
6916 0
6916 0
6916 0
15095 0
15095 0
15095 0
15095 0
15095 0
15095 0
15095 0
15095 0
15095 0
15095 0
15095 0
15095 0
15095 0
15095 0
15095 0
15095 0
15095 0
15095 0
15095 0
15095 0
15095 0
15095 0
15095 0
15095 0
15095 0
15095 0
15095 0
15095 0
15095 0
15095 0
15079 0
15079 0
15079 0
15079 0
15079 0
15079 0
15079 0
15079 0
15079 0
15079 0
15079 0
15079 0
15079 0
15079 0
15079 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15077 0
15061 0
15061 0
15061 0
15061 0
15061 0
15061 0
15061 0
15061 0
15061 0
15061 0
15061 0
15061 0
15061 0
15061 0
15061 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
15059 0
14956 0
14956 0
14956 0
14956 0
14956 0
14956 0
14956 0
14956 0
14956 0
14956 0
14956 0
14956 0
14956 0
14956 0
14956 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14812 0
14381 0
14381 0
14381 0
14381 0
14381 0
14381 0
14381 0
14381 0
14381 0
14381 0
14381 0
14381 0
14381 0
14381 0
14381 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14357 0
14351 0
14351 0
14351 0
14351 0
14351 0
14351 0
14351 0
14351 0
14351 0
14351 0
14351 0
14351 0
14351 0
14351 0
14351 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14340 0
14334 0
14334 0
14334 0
14334 0
14334 0
14334 0
14334 0
14334 0
14334 0
14334 0
14334 0
14334 0
14334 0
14334 0
14334 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14322 0
14287 0
14287 0
14287 0
14287 0
14287 0
14287 0
14287 0
14287 0
14287 0
14287 0
14287 0
14287 0
14287 0
14287 0
14287 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14164 0
14151 0
14151 0
14151 0
14151 0
14151 0
14151 0
14151 0
14151 0
14151 0
14151 0
14151 0
14151 0
14151 0
14151 0
14151 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14147 0
14134 0
14134 0
14134 0
14134 0
14134 0
14134 0
14134 0
14134 0
14134 0
14134 0
14134 0
14134 0
14134 0
14134 0
14134 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14129 0
14116 0
14116 0
14116 0
14116 0
14116 0
14116 0
14116 0
14116 0
14116 0
14116 0
14116 0
14116 0
14116 0
14116 0
14116 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
14111 0
13876 0
13876 0
13876 0
13876 0
13876 0
13876 0
13876 0
13876 0
13876 0
13876 0
13876 0
13876 0
13876 0
13876 0
13876 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13866 0
13853 0
13853 0
13853 0
13853 0
13853 0
13853 0
13853 0
13853 0
13853 0
13853 0
13853 0
13853 0
13853 0
13853 0
13853 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13836 0
13823 0
13823 0
13823 0
13823 0
13823 0
13823 0
13823 0
13823 0
13823 0
13823 0
13823 0
13823 0
13823 0
13823 0
13823 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13819 0
13804 0
13804 0
13804 0
13804 0
13804 0
13804 0
13804 0
13804 0
13804 0
13804 0
13804 0
13804 0
13804 0
13804 0
13804 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13801 0
13729 0
13729 0
13729 0
13729 0
13729 0
13729 0
13729 0
13729 0
13729 0
13729 0
13729 0
13729 0
13729 0
13729 0
13729 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13638 0
13623 0
13623 0
13623 0
13623 0
13623 0
13623 0
13623 0
13623 0
13623 0
13623 0
13623 0
13623 0
13623 0
13623 0
13623 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
13621 0
