# deltaRoads deltaRailways
10 0 0 
121 6 0 
122 6 7 
123 6 15 
124 8 15 
137 8 18 
138 8 20 
139 11 20 
151 9 20 
152 9 22 
153 9 24 
166 5 24 
167 5 13 
168 5 8 
169 4 8 
182 4 7 
183 4 3 
184 0 3 
198 0 16 
213 0 2 
228 0 4 
243 0 3 
258 0 6 
273 0 4 
288 0 3 
303 0 2 
318 0 4 
333 0 6 
363 0 4 
377 0 9 
378 0 5 
392 0 4 
407 0 3 
408 0 7 
422 0 8 
423 0 7 
438 0 8 
452 0 10 
453 0 8 
467 0 5 
468 0 3 
482 0 4 
512 0 1 
527 0 0 
648 0 3 
678 0 4 
723 0 3 
738 0 4 
753 0 1 
768 0 0 
843 0 1 
858 0 6 
873 0 4 
903 0 3 
918 0 15 
933 0 0 
2641 6 0 
2656 8 0 
2686 10 0 
2701 8 0 
2731 6 0 
2746 8 0 
2776 27 0 
2791 5 0 
2806 8 0 
2851 6 0 
2866 8 0 
2881 13 0 
2896 7 0 
2911 6 0 
2926 4 0 
2941 0 0 
5104 6 0 
5134 8 0 
5149 7 0 
5161 9 0 
5176 7 0 
5179 6 0 
5194 42 0 
5209 10 0 
5224 8 0 
5239 6 0 
5254 8 0 
5284 26 0 
5299 7 0 
5329 6 0 
5344 0 0 
5372 4 0 
5402 7 0 
5417 1 0 
5432 0 0 
5808 0 9 
5823 0 7 
5838 0 12 
5853 0 7 
5868 0 6 
5883 0 13 
5898 0 2 
5913 0 4 
5943 0 5 
5958 0 4 
5973 0 3 
6003 0 7 
6018 0 8 
6033 0 4 
6063 0 0 
6723 0 3 
6738 0 4 
6783 0 3 
6798 0 4 
6813 0 8 
6828 0 4 
6843 0 0 
6917 2 0 
6932 67 0 
6947 5 0 
6962 8 0 
6977 9 0 
6992 7 0 
7007 6 0 
7022 8 0 
7067 6 0 
7082 4 0 
7097 0 0 
7233 0 3 
7248 0 4 
7263 0 3 
7278 0 6 
7293 0 4 
7323 0 3 
7338 0 1 
7368 0 4 
7383 0 3 
7398 0 4 
7443 0 3 
7458 0 4 
7473 0 1 
7488 0 0 
7801 0 9 
7816 0 12 
7831 0 7 
7861 0 6 
7876 0 14 
7891 0 1 
7906 0 4 
7921 0 6 
7936 0 8 
7951 0 3 
7996 0 4 
8011 0 5 
8026 0 4 
8056 0 0 
8146 0 4 
8191 0 2 
8206 0 6 
8221 0 0 
8656 0 2 
8671 0 3 
8686 0 4 
8731 0 0 
