# deltaRoads deltaRailways
10 0 0 
121 0 8 
151 0 11 
166 0 7 
181 0 4 
196 0 16 
211 0 2 
226 0 3 
241 0 24 
256 0 6 
271 0 3 
286 0 4 
301 0 2 
316 0 4 
331 0 3 
346 0 6 
361 0 5 
376 0 0 
17521 0 -7 
17536 0 -20 
17551 0 -8 
17566 0 -20 
17581 0 -7 
17596 0 -4 
17611 0 -6 
17626 0 -4 
17641 0 -6 
17656 0 -4 
17671 0 -6 
17686 0 -4 
17701 0 0 
18106 0 7 
18121 0 6 
18136 0 14 
18151 0 1 
18166 0 9 
18181 0 12 
18196 0 7 
18211 0 2 
18226 0 4 
18241 0 6 
18256 0 4 
18286 0 1 
18301 0 4 
18331 0 5 
18346 0 6 
18361 0 0 
18466 0 2 
18481 0 4 
18511 0 3 
18526 0 4 
18541 0 2 
18556 0 0 
19666 0 2 
19681 0 4 
19711 0 3 
19726 0 4 
19741 0 14 
19756 0 2 
19771 0 0 
20551 0 3 
20566 0 4 
20611 0 3 
20626 0 14 
20656 0 3 
20671 0 0 
25966 2 0 
25981 6 0 
25996 4 0 
26026 0 0 
