# deltaRoadVehicles deltaRailways
10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
122 0 8 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
123 0 7 0 0 0 8 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
125 0 8 0 0 0 8 0 7 0 0 0 8 0 0 0 0 0 0 0 0 0 0 
136 0 7 0 6 0 8 0 7 0 0 0 8 0 0 0 0 0 0 0 8 0 0 
138 0 10 0 6 0 8 0 10 0 0 0 8 0 0 0 0 0 0 0 8 0 0 
151 0 3 0 3 0 8 0 10 0 0 0 8 0 0 0 0 0 0 0 8 0 0 
152 0 12 0 3 0 12 0 10 0 0 0 8 0 0 0 0 0 0 0 8 0 0 
155 0 11 0 3 0 12 0 10 0 0 0 11 0 0 0 0 0 0 0 8 0 0 
166 0 11.5 0 12 0 12 0 10 0 0 0 11 0 0 0 0 0 0 0 11 0 0 
167 0 6 0 12 0 6 0 10 0 0 0 11 0 0 0 0 0 0 0 11 0 0 
168 0 1 0 12 0 6 0 1 0 0 0 11 0 0 0 0 0 0 0 11 0 0 
170 0 7 0 12 0 6 0 1 0 0 0 7 0 0 0 0 0 0 0 11 0 0 
182 0 6 0 7 0 4 0 1 0 0 0 7 0 0 0 0 0 0 0 7 0 0 
183 0 0 0 7 0 4 0 0 0 0 0 7 0 0 0 0 0 0 0 7 0 0 
185 0 4 0 7 0 4 0 0 0 0 0 4 0 0 0 0 0 0 0 7 0 0 
196 0 2 0 0 0 4 0 0 0 0 0 4 0 0 0 0 0 0 0 4 0 0 
197 0 16 0 0 0 16 0 0 0 0 0 4 0 0 0 0 0 0 0 4 0 0 
211 0 13 0 7 0 16 0 0 0 0 0 16 0 0 0 0 0 0 0 16 0 0 
212 0 2 0 7 0 2 0 0 0 0 0 16 0 0 0 0 0 0 0 16 0 0 
226 0 3.33333 0 6 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 2 0 0 
227 0 3 0 6 0 3 0 0 0 0 0 2 0 0 0 0 0 0 0 2 0 0 
241 0 6.66667 0 14 0 3 0 0 0 0 0 3 0 0 0 0 0 0 0 3 0 0 
242 0 4 0 14 0 4 0 0 0 0 0 3 0 0 0 0 0 0 0 3 0 0 
256 0 3.33333 0 2 0 4 0 0 0 0 0 4 0 0 0 0 0 0 0 4 0 0 
257 0 6 0 2 0 6 0 0 0 0 0 4 0 0 0 0 0 0 0 4 0 0 
271 0 5 0 3 0 6 0 0 0 0 0 6 0 0 0 0 0 0 0 6 0 0 
272 0 4 0 3 0 4 0 0 0 0 0 6 0 0 0 0 0 0 0 6 0 0 
275 0 3 0 3 0 4 0 0 0 0 0 3 0 0 0 0 0 0 0 6 0 0 
286 0 3.5 0 4 0 4 0 0 0 0 0 3 0 0 0 0 0 0 0 3 0 0 
287 0 3 0 4 0 3 0 0 0 0 0 3 0 0 0 0 0 0 0 3 0 0 
290 0 4 0 4 0 3 0 0 0 0 0 4 0 0 0 0 0 0 0 3 0 0 
301 0 5 0 6 0 3 0 0 0 0 0 4 0 0 0 0 0 0 0 4 0 0 
302 0 2 0 6 0 2 0 0 0 0 0 4 0 0 0 0 0 0 0 4 0 0 
317 0 2.66667 0 6 0 4 0 0 0 0 0 2 0 0 0 0 0 0 0 2 0 0 
320 0 4 0 6 0 4 0 0 0 0 0 4 0 0 0 0 0 0 0 2 0 0 
331 0 2 0 0 0 4 0 0 0 0 0 4 0 0 0 0 0 0 0 4 0 0 
332 0 6 0 0 0 6 0 0 0 0 0 4 0 0 0 0 0 0 0 4 0 0 
339 0 3 0 0 0 6 0 0 0 0 0 4 0 0 0 0 0 0 0 3 0 0 
350 0 4.66667 0 3 0 3 0 0 0 0 0 8 0 0 0 0 0 0 0 3 0 0 
354 0 6 0 3 0 3 0 0 0 0 0 8 0 0 0 0 0 0 0 6 0 0 
361 0 4 0 4 0 3 0 0 0 0 0 8 0 0 0 0 0 0 0 6 0 0 
362 0 5 0 4 0 5 0 0 0 0 0 8 0 0 0 0 0 0 0 6 0 0 
376 0 5.33333 0 6 0 5 0 0 0 0 0 5 0 0 0 0 0 0 0 5 0 0 
377 0 0 0 6 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 5 0 0 
391 0 1 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
406 0 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
421 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
425 0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 
440 0 4 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 
451 0 1 0 1 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 
455 0 3 0 1 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 
466 0 4 0 4 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 
470 0 2 0 4 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 
