# deltaRailways deltaRailVehicles
10 0 0 
121 8 0 
151 11 0 
166 7 0 
181 4 0 
196 16 0 
211 2 0 
226 3 0 
241 4 0 
256 6 0 
271 3 0 
286 4 0 
301 2 0 
316 4 0 
331 3 0 
346 6 0 
361 5 0 
376 0 0 
721 1 0 
736 4 0 
751 3 0 
766 4 0 
811 3 0 
826 1 0 
841 0 0 
2011 2 0 
2026 15 0 
2041 4 0 
2071 3 0 
2086 2 0 
2101 0 0 
2176 2 0 
2191 3 0 
2206 4 0 
2251 3 0 
2266 0 1 
2281 0 0 
2311 0 1 
2326 0 0 
23746 8 0 
23776 12 0 
23791 6 0 
23806 4 0 
23821 16 0 
23836 2 0 
23851 3 0 
23866 4 0 
23881 6 0 
23896 4 0 
23911 3 0 
23926 2 0 
23941 4 0 
23956 6 0 
23971 3 0 
23986 5 0 
24001 0 0 
25546 3 0 
25561 4 0 
25591 3 0 
25606 4 0 
25651 3 0 
25666 4 0 
25681 1 0 
25696 0 0 
26221 2 0 
26236 6 0 
26251 3 0 
26266 4 0 
26281 15 0 
26296 4 0 
26311 3 0 
26341 0 0 
26446 1 0 
26461 4 0 
26491 3 0 
26506 4 0 
26551 3 0 
26566 1 1 
26581 0 0 
26611 0 2 
26626 0 3 
26641 0 0 
