# null null
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
1.09329 0.902893
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.665093 1.32869
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.431717 0.328433
0.788642 0.0778162
1.43399 0.766293
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
-0.428307 1.43149
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
1.30339 0.768993
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
-0.57865 1.10585
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
-0.258199 -0.417778
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
1.18769 0.811693
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
1.03849 0.961093
-0.318317 -0.112146
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
-0.0394864 -0.552187
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
1.3048 -0.174354
0.788642 0.0778162
0.788642 0.0778162
-0.669107 0.453893
0.605193 1.45879
0.788642 0.0778162
0.788642 0.0778162
1.55259 0.445593
0.788642 0.0778162
0.614093 1.19029
0.788642 0.0778162
1.13137 0.717277
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
0.788642 0.0778162
1.47829 -0.539607
0.788642 0.0778162
0.788642 0.0778162
