# ValueCount deltaRoads
10 0 0 0 0 0 0 0 0 0 0 
137 1 7 1 0 1 7 1 0 1 0 
138 2 5 2 0 2 7 2 5 2 0 
152 3 6 3 0 3 6 3 5 3 0 
167 4 4 4 0 4 4 4 5 4 0 
182 5 2 5 0 5 0 5 4 5 0 
183 6 0 6 0 6 0 6 0 6 0 
4878 7 4 7 0 7 0 7 4 7 0 
4893 8 8 8 0 8 0 8 8 8 0 
4908 9 66 9 0 9 0 9 66 9 0 
4923 10 6 10 0 10 0 10 6 10 0 
4938 11 8 11 0 11 0 11 8 11 0 
4968 12 6 12 0 12 0 12 6 12 0 
4998 13 8 13 0 13 0 13 8 13 0 
5043 14 6 14 0 14 0 14 6 14 0 
5058 15 9 15 0 15 0 15 9 15 0 
5073 16 8 16 0 16 0 16 8 16 0 
5103 17 6 17 0 17 0 17 6 17 0 
5118 18 8 18 0 18 0 18 8 18 0 
5163 19 6 19 0 19 0 19 6 19 0 
5178 20 8 20 0 20 0 20 8 20 0 
5208 21 0 21 0 21 0 21 0 21 0 
5746 22 6 22 6 22 0 22 0 22 0 
5761 23 7 23 7 23 0 23 0 23 0 
5776 24 4 24 4 24 0 24 0 24 0 
5791 25 0 25 0 25 0 25 0 25 0 
7442 26 1 26 0 26 1 26 0 26 0 
7457 27 7 27 0 27 7 27 0 27 0 
7472 28 8 28 0 28 8 28 0 28 0 
7487 29 6 29 0 29 6 29 0 29 0 
7502 30 8 30 0 30 8 30 0 30 0 
7517 31 9 31 0 31 9 31 0 31 0 
7547 32 6 32 0 32 6 32 0 32 0 
7562 33 8 33 0 33 8 33 0 33 0 
7607 34 6 34 0 34 6 34 0 34 0 
7622 35 8 35 0 35 8 35 0 35 0 
7667 36 6 36 0 36 6 36 0 36 0 
7682 37 8 37 0 37 8 37 0 37 0 
7727 38 6 38 0 38 6 38 0 38 0 
7742 39 5 39 0 39 5 39 0 39 0 
7757 40 184 40 0 40 184 40 0 40 0 
7772 41 5 41 0 41 5 41 0 41 0 
7787 42 0 42 0 42 0 42 0 42 0 
8011 43 6 43 6 43 0 43 0 43 0 
8026 44 8 44 8 44 0 44 0 44 0 
8071 45 4 45 4 45 0 45 0 45 0 
8086 46 8 46 8 46 0 46 0 46 0 
8131 47 6 47 6 47 0 47 0 47 0 
8146 48 8 48 8 48 0 48 0 48 0 
8191 49 6 49 6 49 0 49 0 49 0 
8206 50 9 50 9 50 0 50 0 50 0 
8221 51 0 51 0 51 0 51 0 51 0 
9829 52 2 52 0 52 0 52 0 52 2 
9844 53 6 53 0 53 0 53 0 53 6 
9874 54 2 54 0 54 0 54 0 54 2 
9889 55 0 55 0 55 0 55 0 55 0 
14269 56 2 56 0 56 0 56 0 56 2 
14284 57 8 57 0 57 0 57 0 57 8 
14299 58 6 58 0 58 0 58 0 58 6 
14329 59 8 59 0 59 0 59 0 59 8 
14359 60 7 60 0 60 0 60 0 60 7 
14374 61 8 61 0 61 0 61 0 61 8 
14404 62 9 62 0 62 0 62 0 62 9 
14419 63 6 63 0 63 0 63 0 63 6 
14434 64 8 64 0 64 0 64 0 64 8 
14479 65 7 65 0 65 0 65 0 65 7 
14494 66 8 66 0 66 0 66 0 66 8 
14509 67 9 67 0 67 0 67 0 67 9 
14524 68 8 68 0 68 0 68 0 68 8 
14539 69 6 69 0 69 0 69 0 69 6 
14554 70 2 70 0 70 0 70 0 70 2 
14569 71 0 71 0 71 0 71 0 71 0 
19397 72 4 72 0 72 4 72 0 72 0 
19429 73 7 73 0 73 4 73 0 73 7 
19442 74 2 74 0 74 2 74 0 74 7 
19444 75 5 75 0 75 2 75 0 75 5 
19457 76 0 76 0 76 0 76 0 76 5 
19459 77 4 77 0 77 0 77 0 77 4 
19474 78 0 78 0 78 0 78 0 78 0 
20689 79 3 79 0 79 0 79 0 79 3 
20704 80 5 80 0 80 0 80 0 80 5 
20719 81 43 81 0 81 0 81 0 81 43 
20734 82 8 82 0 82 0 82 0 82 8 
20764 83 7 83 0 83 0 83 0 83 7 
20776 84 1 84 1 84 0 84 0 84 7 
20779 85 4 85 1 85 0 85 0 85 4 
20791 86 0 86 0 86 0 86 0 86 4 
24377 87 4 87 0 87 8 87 0 87 0 
24407 88 6 88 0 88 6 88 0 88 0 
24422 89 8 89 0 89 8 89 0 89 0 
24467 90 6 90 0 90 6 90 0 90 0 
24482 91 123 91 0 91 123 91 0 91 0 
24497 92 7 92 0 92 7 92 0 92 0 
24512 93 8 93 0 93 8 93 0 93 0 
24527 94 3 94 0 94 3 94 0 94 0 
24542 95 53 95 0 95 53 95 0 95 0 
24557 96 9 96 0 96 9 96 0 96 0 
24572 97 8 97 0 97 8 97 0 97 0 
24587 98 7 98 0 98 7 98 0 98 0 
24617 99 50 99 0 99 50 99 0 99 0 
24632 100 8 100 0 100 8 100 0 100 0 
24647 101 6 101 0 101 6 101 0 101 0 
24662 102 8 102 0 102 8 102 0 102 0 
24677 103 1 103 0 103 1 103 0 103 0 
24692 104 0 104 0 104 0 104 0 104 0 
25654 105 6 105 0 105 0 105 0 105 6 
25684 106 4 106 0 106 0 106 0 106 4 
25699 107 0 107 0 107 0 107 0 107 0 
25834 108 6 108 0 108 0 108 0 108 6 
25849 109 8 109 0 109 0 109 0 109 8 
25879 110 6 110 0 110 0 110 0 110 6 
25894 111 4 111 0 111 0 111 0 111 4 
25909 112 0 112 0 112 0 112 0 112 0 
