# ValueCount deltaRoads
10 0 0 
121 1 6 
138 2 11 
151 3 9 
166 4 5 
168 5 4 
183 6 0 
2056 7 6 
2073 8 8 
2086 9 10 
2088 10 18 
2101 11 21 
2103 12 16 
2116 13 11 
2118 14 14 
2131 15 13 
2146 16 16 
2163 17 14 
2178 18 16 
2191 19 14 
2206 20 16 
2221 21 18 
2223 22 16 
2236 23 14 
2238 24 12 
2251 25 10 
2253 26 6 
2266 27 8 
2311 28 6 
2326 29 10 
2341 30 8 
2356 31 10 
2371 32 2 
2386 33 0 
5882 34 4 
5897 35 6 
5927 36 0 
6992 37 8 
7007 38 6 
7022 39 11 
7037 40 7 
7052 41 8 
7067 42 6 
7082 43 8 
7113 44 14 
7143 45 12 
7157 46 14 
7158 47 10 
7187 48 0 
7246 49 7 
7276 50 2 
7291 51 0 
8026 52 6 
8041 53 8 
8071 54 6 
8086 55 8 
8131 56 6 
8146 57 8 
8176 58 2 
8191 59 0 
10488 60 2 
10503 61 8 
10518 62 10 
10533 63 8 
10548 64 29 
10563 65 5 
10578 66 10 
10593 67 9 
10608 68 7 
10623 69 8 
10683 70 6 
10698 71 8 
10728 72 10 
10743 73 6 
10758 74 8 
10788 75 10 
10803 76 0 
13036 77 2 
13051 78 5 
13066 79 7 
13081 80 2 
13096 81 0 
13756 82 2 
13771 83 6 
13786 84 8 
13831 85 6 
13846 86 8 
13891 87 6 
13906 88 8 
13936 89 10 
13951 90 2 
13966 91 0 
17389 92 4 
17404 93 6 
17419 94 5 
17434 95 1 
17449 96 0 
18826 97 4 
18856 98 -8 
18871 99 0 
19276 100 2 
19291 101 5 
19321 102 4 
19336 103 0 
21964 104 5 
21994 105 8 
22039 106 6 
22054 107 34 
22069 108 8 
22099 109 6 
22114 110 8 
22144 111 10 
22159 112 6 
22174 113 10 
22189 114 8 
22219 115 6 
22234 116 42 
22249 117 5 
22264 118 53 
22279 119 6 
22294 120 4 
22309 121 0 
22381 122 2 
22396 123 8 
22471 124 6 
22486 125 8 
22531 126 6 
22546 127 8 
22591 128 6 
22606 129 8 
22621 130 10 
22636 131 8 
22651 132 6 
22666 133 5 
22681 134 29 
22696 135 4 
22711 136 0 
25352 137 4 
25367 138 5 
25382 139 -3 
25397 140 -4 
25412 141 0 
25802 142 2 
25817 143 6 
25832 144 7 
25847 145 1 
25862 146 0 
