# null null
27000 -13.8838 0.295637 
27000 -1.00651 0.426844 
27000 -1.0049 0.426861 
27000 -1.00251 0.426885 
27000 -0.996615 0.426945 
27000 -0.987113 0.427041 
27000 -0.981818 0.427095 
27000 -0.976791 0.427146 
27000 -0.972779 0.427186 
27000 -0.967084 0.427244 
27000 -0.958492 0.42733 
27000 -0.953358 0.427382 
27000 -0.951381 0.427402 
27000 -0.947241 0.427443 
27000 -0.941294 0.427503 
27000 -0.938142 0.427534 
27000 -0.930591 0.42761 
27000 -0.927302 0.427642 
27000 -0.924329 0.427672 
27000 -0.919412 0.427721 
27000 -0.914538 0.427769 
27000 -0.909614 0.427818 
27000 -0.907504 0.427839 
27000 -0.901696 0.427897 
27000 -0.898299 0.42793 
27000 -0.889994 0.428012 
27000 -0.886212 0.428049 
27000 -0.883645 0.428074 
27000 -0.879001 0.42812 
27000 -0.877011 0.428139 
27000 -0.868682 0.428221 
27000 -0.867263 0.428235 
27000 -0.860924 0.428297 
27000 -0.855355 0.428351 
27000 -0.851219 0.428391 
27000 -0.849761 0.428405 
27000 -0.845416 0.428447 
27000 -0.840938 0.428491 
27000 -0.835419 0.428544 
27000 -0.833178 0.428565 
27000 -0.828317 0.428612 
27000 -0.823422 0.428659 
27000 -0.820669 0.428686 
27000 -0.818012 0.428711 
27000 -0.809889 0.428789 
27000 -0.807919 0.428808 
27000 -0.801667 0.428867 
27000 -0.800039 0.428883 
27000 -0.794652 0.428934 
27000 -0.790764 0.42897 
27000 -0.789248 0.428985 
27000 -0.781218 0.429061 
27000 -0.776184 0.429108 
27000 -0.772736 0.42914 
27000 -0.769821 0.429168 
27000 -0.768007 0.429185 
27000 -0.765697 0.429206 
27000 -0.762396 0.429237 
27000 -0.756921 0.429288 
27000 -0.752629 0.429328 
27000 -0.7513 0.42934 
27000 -0.750394 0.429349 
27000 -0.747752 0.429373 
27000 -0.742035 0.429426 
27000 -0.73985 0.429446 
27000 -0.73781 0.429465 
27000 -0.735172 0.429489 
27000 -0.73121 0.429525 
27000 -0.729808 0.429538 
27000 -0.723914 0.429592 
27000 -0.719919 0.429629 
27000 -0.713121 0.42969 
27000 -0.708074 0.429736 
27000 -0.702268 0.429789 
27000 -0.693758 0.429865 
27000 -0.690938 0.42989 
27000 -0.68923 0.429906 
27000 -0.683483 0.429957 
27000 -0.67781 0.430007 
27000 -0.677454 0.43001 
27000 -0.674677 0.430035 
27000 -0.669932 0.430077 
27000 -0.665815 0.430113 
27000 -0.659514 0.430169 
27000 -0.658775 0.430175 
27000 -0.656906 0.430191 
27000 -0.654426 0.430213 
27000 -0.651681 0.430237 
27000 -0.648787 0.430262 
27000 -0.648399 0.430265 
27000 -0.643441 0.430308 
27000 -0.639462 0.430343 
27000 -0.637352 0.430361 
27000 -0.634393 0.430386 
27000 -0.628433 0.430437 
27000 -0.620685 0.430503 
27000 -0.61779 0.430528 
27000 -0.610035 0.430593 
27000 -0.607013 0.430619 
27000 -0.606011 0.430627 
27000 -0.602225 0.430659 
27000 -0.597884 0.430695 
27000 -0.594951 0.430719 
27000 -0.592716 0.430738 
27000 -0.590157 0.430759 
27000 -0.585515 0.430797 
27000 -0.583285 0.430816 
27000 -0.581679 0.430829 
27000 -0.578301 0.430857 
27000 -0.575275 0.430881 
27000 -0.57149 0.430912 
27000 -0.569428 0.430929 
27000 -0.5692 0.430931 
27000 -0.568333 0.430938 
27000 -0.565789 0.430958 
27000 -0.56169 0.430991 
27000 -0.557058 0.431028 
27000 -0.555423 0.431041 
27000 -0.554366 0.43105 
27000 -0.552874 0.431062 
27000 -0.550211 0.431083 
27000 -0.549255 0.43109 
27000 -0.545196 0.431122 
27000 -0.541095 0.431155 
27000 -0.53868 0.431174 
27000 -0.535735 0.431197 
27000 -0.532107 0.431225 
27000 -0.527445 0.431261 
27000 -0.525482 0.431276 
27000 -0.523732 0.43129 
27000 -0.52288 0.431296 
27000 -0.520296 0.431316 
27000 -0.518209 0.431332 
27000 -0.517051 0.431341 
27000 -0.516413 0.431346 
27000 -0.514467 0.43136 
27000 -0.510996 0.431387 
27000 -0.509586 0.431397 
27000 -0.506122 0.431424 
27000 -0.504343 0.431437 
27000 -0.502689 0.431449 
27000 -0.497921 0.431485 
27000 -0.496522 0.431495 
27000 -0.490939 0.431537 
27000 -0.487128 0.431565 
27000 -0.484598 0.431583 
27000 -0.482666 0.431597 
27000 -0.4806 0.431612 
27000 -0.476466 0.431642 
27000 -0.472521 0.43167 
27000 -0.47185 0.431675 
27000 -0.468968 0.431696 
27000 -0.467536 0.431706 
27000 -0.46677 0.431712 
27000 -0.464792 0.431726 
27000 -0.463135 0.431737 
27000 -0.461554 0.431748 
27000 -0.460288 0.431757 
27000 -0.456482 0.431784 
27000 -0.452115 0.431815 
27000 -0.449951 0.43183 
27000 -0.445336 0.431861 
27000 -0.444322 0.431868 
27000 -0.443278 0.431875 
27000 -0.441298 0.431889 
27000 -0.437562 0.431914 
27000 -0.435104 0.431931 
27000 -0.433644 0.431941 
27000 -0.432253 0.43195 
27000 -0.426899 0.431986 
27000 -0.426092 0.431991 
27000 -0.422607 0.432014 
27000 -0.422331 0.432016 
27000 -0.420955 0.432025 
27000 -0.41731 0.432049 
27000 -0.413046 0.432077 
27000 -0.410993 0.43209 
27000 -0.407423 0.432113 
27000 -0.402325 0.432146 
27000 -0.400279 0.432158 
27000 -0.399074 0.432166 
27000 -0.397474 0.432176 
27000 -0.396365 0.432183 
27000 -0.393902 0.432198 
27000 -0.393395 0.432202 
27000 -0.39185 0.432211 
27000 -0.389003 0.432229 
27000 -0.38585 0.432248 
27000 -0.384751 0.432255 
27000 -0.380362 0.432282 
27000 -0.37858 0.432292 
27000 -0.37737 0.4323 
27000 -0.375497 0.432311 
27000 -0.373529 0.432323 
27000 -0.371308 0.432336 
27000 -0.368423 0.432353 
27000 -0.365278 0.432371 
27000 -0.36265 0.432386 
27000 -0.359204 0.432406 
27000 -0.356977 0.432419 
27000 -0.355091 0.43243 
27000 -0.352693 0.432443 
27000 -0.351376 0.432451 
27000 -0.349917 0.432459 
27000 -0.348293 0.432468 
27000 -0.347141 0.432475 
27000 -0.343685 0.432494 
27000 -0.339525 0.432517 
27000 -0.338142 0.432524 
27000 -0.336504 0.432533 
27000 -0.335677 0.432538 
27000 -0.332085 0.432557 
27000 -0.330687 0.432564 
27000 -0.328002 0.432579 
27000 -0.327358 0.432582 
27000 -0.326944 0.432584 
27000 -0.326439 0.432587 
27000 -0.324062 0.432599 
27000 -0.320283 0.432619 
27000 -0.320013 0.43262 
27000 -0.318802 0.432627 
27000 -0.314753 0.432647 
27000 -0.313297 0.432655 
27000 -0.311191 0.432665 
27000 -0.309883 0.432672 
27000 -0.307778 0.432682 
27000 -0.306871 0.432687 
27000 -0.306096 0.432691 
27000 -0.303654 0.432703 
27000 -0.301675 0.432712 
27000 -0.301124 0.432715 
27000 -0.299751 0.432722 
27000 -0.297651 0.432732 
27000 -0.294899 0.432745 
27000 -0.293182 0.432753 
27000 -0.290878 0.432764 
27000 -0.290387 0.432766 
27000 -0.288287 0.432776 
27000 -0.285617 0.432788 
27000 -0.28411 0.432795 
27000 -0.283169 0.432799 
27000 -0.279493 0.432816 
27000 -0.278035 0.432823 
27000 -0.275529 0.432834 
27000 -0.273508 0.432843 
27000 -0.271153 0.432853 
27000 -0.270213 0.432857 
27000 -0.269351 0.432861 
27000 -0.266762 0.432872 
