# ValueCount deltaRailways
10 0 0 
8971 1 7 
8986 2 6 
9001 3 14 
9016 4 7 
9031 5 3 
9046 6 12 
9061 7 7 
9076 8 3 
9106 9 6 
9121 10 4 
9151 11 1 
9166 12 5 
9181 13 4 
9196 14 6 
9211 15 5 
9226 16 0 
9976 17 2 
9991 18 4 
10036 19 15 
10051 20 3 
10066 21 4 
10081 22 1 
10096 23 0 
10156 24 1 
10171 25 3 
10186 26 4 
10231 27 3 
10246 28 19 
10261 29 0 
12136 30 1 
12151 31 3 
12166 32 4 
12181 33 19 
12196 34 4 
12211 35 3 
12226 36 4 
12256 37 0 
22126 38 7 
22141 39 6 
22156 40 14 
22171 41 1 
22186 42 10 
22201 43 12 
22216 44 7 
22231 45 2 
22246 46 4 
22261 47 6 
22276 48 4 
22306 49 1 
22321 50 4 
22351 51 5 
22366 52 6 
22381 53 0 
22396 54 1 
22411 55 3 
22426 56 4 
22456 57 2 
22471 58 0 
22561 59 1 
22576 60 4 
22591 61 3 
22606 62 4 
22636 63 0 
22801 64 2 
22816 65 4 
22831 66 3 
22846 67 4 
22876 68 1 
22891 69 0 
