# null null
0 -1.5
0 4.47029
1.80456 0.00528504
1.80466 0.00502293
1.80468 0.00497027
1.80472 0.00486467
1.80488 0.00443884
1.80494 0.00427768
1.80496 0.00422379
1.805 0.0041157
1.80507 0.00389842
1.80511 0.0037892
1.80521 0.00345919
1.80526 0.00329283
1.80533 0.00306957
1.80536 0.00295731
1.80547 0.00256099
1.8055 0.00244675
1.80553 0.00233206
1.80554 0.00227455
1.80556 0.00221692
1.80558 0.0021013
1.80561 0.00198521
1.80562 0.00192699
1.80565 0.00181018
1.80568 0.00169288
1.8057 0.00157509
1.80572 0.0014568
1.80574 0.00139746
1.80577 0.00121869
1.80578 0.00115883
1.8058 0.00103874
1.80584 0.000857585
1.80587 0.000675206
1.80588 0.000614151
1.80589 0.00049159
1.8059 0.000430103
1.80592 0.000306695
1.80594 0.000182718
1.80595 0.000120509
1.80596 -4.35292e-06
1.80597 -6.70073e-05
1.80599 -0.000255872
1.806 -0.000382545
1.80602 -0.000509845
1.80602 -0.00057373
1.80604 -0.000766343
1.80605 -0.000895563
1.80606 -0.00102543
1.80608 -0.0012872
1.80608 -0.0014191
1.80609 -0.00155169
1.80609 -0.001685
1.8061 -0.00175192
1.8061 -0.00202141
1.8061 -0.00229387
1.8061 -0.00270831
1.8061 -0.00284803
1.80609 -0.00298857
1.80608 -0.00327211
1.80607 -0.00341516
1.80606 -0.00355905
1.80605 -0.00377654
1.80604 -0.00384947
1.80603 -0.00399602
1.80601 -0.00421756
1.806 -0.00429188
1.80599 -0.00436642
1.80598 -0.00451622
1.80596 -0.004667
1.80595 -0.00474275
1.80592 -0.00497148
1.80589 -0.00512523
1.80585 -0.00543582
1.80583 -0.00551412
1.80581 -0.00567154
1.80576 -0.00590969
1.80575 -0.00598962
1.80573 -0.00606984
1.80571 -0.00615034
1.8057 -0.00623113
1.80568 -0.0063122
1.80566 -0.00639355
1.80563 -0.00655716
1.80561 -0.0066394
1.80559 -0.00672195
1.80557 -0.00680477
1.80555 -0.00688792
1.80553 -0.0069714
1.80551 -0.00705515
1.80546 -0.00722361
1.8054 -0.00747869
1.80527 -0.00792787
1.80522 -0.00807891
1.80519 -0.00818031
1.80513 -0.00838481
1.80511 -0.0084363
1.80508 -0.00853971
1.80493 -0.00895937
1.80478 -0.00938902
1.80465 -0.00971813
1.80463 -0.00977358
1.80456 -0.00994095
1.80447 -0.0101666
1.80442 -0.0102805
1.80435 -0.0104527
1.80419 -0.0108022
1.80416 -0.0108611
1.80405 -0.0110988
1.804 -0.0112189
1.80397 -0.0112792
1.80385 -0.0115226
1.8036 -0.0120196
1.80347 -0.0122735
1.80322 -0.0127267
1.80233 -0.0142318
1.80224 -0.0143752
1.80205 -0.0146656
1.8017 -0.0151854
1.80149 -0.0154895
1.80143 -0.0155663
1.80132 -0.015721
1.80115 -0.0159555
1.80104 -0.0161136
1.80094 -0.0162433
1.80085 -0.0163698
1.80078 -0.0164546
1.80072 -0.0165398
1.80065 -0.0166255
1.80052 -0.0167982
1.80042 -0.0169288
1.80028 -0.0171046
1.79999 -0.0174616
1.79992 -0.017552
1.79988 -0.0175974
1.79966 -0.0178722
1.79958 -0.0179648
1.79946 -0.0181047
1.79926 -0.0183403
1.79922 -0.0183878
1.79901 -0.0186273
1.79867 -0.0190175
1.7983 -0.0194166
1.79816 -0.0195686
1.79812 -0.0196196
1.79807 -0.0196707
1.79788 -0.0198767
1.79763 -0.0201377
1.79732 -0.0204559
1.79695 -0.0208347
1.79689 -0.0208894
1.79656 -0.0212216
1.79644 -0.0213337
1.79639 -0.02139
1.79621 -0.0215601
1.79603 -0.0217317
1.79585 -0.0219051
1.79579 -0.0219632
1.79548 -0.0222568
1.79541 -0.0223161
1.79528 -0.0224352
1.79461 -0.0230431
1.79397 -0.023608
1.7939 -0.0236719
1.79375 -0.0238003
1.79368 -0.0238648
1.79352 -0.0239946
1.79322 -0.0242568
1.79314 -0.024323
1.79274 -0.0246573
