# ValueCount deltaRoads
10 0 0 
121 1 6 
124 2 8 
139 3 11 
151 4 9 
166 5 5 
169 6 4 
184 7 0 
2641 8 6 
2656 9 8 
2686 10 10 
2701 11 8 
2731 12 6 
2746 13 8 
2776 14 27 
2791 15 5 
2806 16 8 
2851 17 6 
2866 18 8 
2881 19 13 
2896 20 7 
2911 21 6 
2926 22 4 
2941 23 0 
5104 24 6 
5134 25 8 
5149 26 7 
5161 27 9 
5176 28 7 
5179 29 6 
5194 30 42 
5209 31 10 
5224 32 8 
5239 33 6 
5254 34 8 
5284 35 26 
5299 36 7 
5329 37 6 
5344 38 0 
5372 39 4 
5402 40 7 
5417 41 1 
5432 42 0 
6917 43 2 
6932 44 67 
6947 45 5 
6962 46 8 
6977 47 9 
6992 48 7 
7007 49 6 
7022 50 8 
7067 51 6 
7082 52 4 
7097 53 0 
10204 54 8 
10219 55 4 
10234 56 6 
10249 57 0 
11509 58 2 
11524 59 8 
11539 60 6 
11554 61 43 
11569 62 7 
11584 63 8 
11599 64 40 
11614 65 8 
11659 66 6 
11674 67 8 
11689 68 10 
11704 69 9 
11719 70 1 
11734 71 0 
11957 72 6 
11987 73 4 
12002 74 0 
12348 75 8 
12363 76 4 
12378 77 6 
12393 78 0 
14117 79 2 
14132 80 8 
14147 81 6 
14162 82 8 
14207 83 6 
14222 84 8 
14267 85 6 
14282 86 12 
14297 87 8 
14327 88 6 
14342 89 8 
14357 90 9 
14372 91 7 
14387 92 8 
14402 93 6 
14417 94 0 
17778 95 8 
17823 96 6 
17838 97 8 
17866 98 9 
17868 99 4 
17881 100 3 
17883 101 0 
18168 102 4 
18169 103 5 
18183 104 4 
18184 105 7 
18198 106 10 
18199 107 6 
18213 108 8 
18243 109 6 
18258 110 8 
18288 111 2 
18303 112 0 
23163 113 2 
23178 114 6 
23193 115 7 
23208 116 1 
23223 117 0 
