# null null
27000 -8.60671 0 
27000 0.365077 8.25085 
27000 0.365736 8.25146 
27000 0.365786 8.2515 
27000 0.366064 8.25175 
27000 0.366219 8.25189 
27000 0.367056 8.25263 
27000 0.36746 8.25299 
27000 0.367638 8.25314 
27000 0.368199 8.25363 
27000 0.36863 8.254 
27000 0.370193 8.25522 
27000 0.370555 8.25549 
27000 0.370787 8.25566 
27000 0.371463 8.25616 
27000 0.372079 8.25661 
27000 0.374567 8.2582 
27000 0.375086 8.25847 
27000 0.376178 8.25889 
27000 0.37965 8.26019 
27000 0.384933 8.26204 
27000 0.386202 8.26247 
27000 0.38787 8.26303 
27000 0.389278 8.2635 
27000 0.391144 8.26413 
27000 0.395309 8.2655 
27000 0.400747 8.26729 
27000 0.456469 8.27658 
27000 33.908 0 
