# deltaRailways deltaRailVehicles
10 0 0 0 0 0 0 0 0 0 0 
121 7 0 7 0 0 0 0 0 0 0 
122 18 0 7 0 18 0 0 0 0 0 
136 10 0 10 0 18 0 0 0 0 0 
137 8 0 10 0 8 0 0 0 0 0 
151 9 0 9 0 8 0 0 0 0 0 
152 12 0 9 0 12 0 0 0 0 0 
166 2 0 2 0 12 0 0 0 0 0 
167 6 0 2 0 6 0 0 0 0 0 
181 0 0 0 0 6 0 0 0 0 0 
182 4 0 0 0 4 0 0 0 0 0 
197 16 0 0 0 16 0 0 0 0 0 
212 2 0 0 0 2 0 0 0 0 0 
227 3 0 0 0 3 0 0 0 0 0 
242 4 0 0 0 4 0 0 0 0 0 
257 6 0 0 0 6 0 0 0 0 0 
272 4 0 0 0 4 0 0 0 0 0 
287 3 0 0 0 3 0 0 0 0 0 
302 2 0 0 0 2 0 0 0 0 0 
317 14 0 0 0 14 0 0 0 0 0 
332 6 0 0 0 6 0 0 0 0 0 
347 3 0 0 0 3 0 0 0 0 0 
362 5 0 0 0 5 0 0 0 0 0 
377 0 0 0 0 0 0 0 0 0 0 
797 2 0 0 0 2 0 0 0 0 0 
812 4 0 0 0 4 0 0 0 0 0 
827 3 0 0 0 3 0 0 0 0 0 
842 14 0 0 0 14 0 0 0 0 0 
857 4 0 0 0 4 0 0 0 0 0 
872 14 0 0 0 14 0 0 0 0 0 
887 1 0 0 0 1 0 0 0 0 0 
902 0 0 0 0 0 0 0 0 0 0 
1472 3 0 0 0 3 0 0 0 0 0 
1502 4 0 0 0 4 0 0 0 0 0 
1547 3 0 0 0 3 0 0 0 0 0 
1561 1 0 1 0 3 0 0 0 0 0 
1562 4 0 1 0 4 0 0 0 0 0 
1591 3 0 3 0 4 0 0 0 0 0 
1592 18 0 3 0 18 0 0 0 0 0 
1606 4 0 4 0 18 0 0 0 0 0 
1607 0 0 4 0 0 0 0 0 0 0 
1636 14 0 14 0 0 0 0 0 0 0 
1651 3 0 3 0 0 0 0 0 0 0 
1652 4 0 3 0 4 0 0 0 0 0 
1667 3.5 0 4 0 3 0 0 0 0 0 
1682 4 0 4 0 4 0 0 0 0 0 
1711 3 0 3 0 4 0 0 0 0 0 
1712 19 0 3 0 19 0 0 0 0 0 
1726 4 0 4 0 19 0 0 0 0 0 
1727 1 0 4 0 1 0 0 0 0 0 
1742 0 1 4 0 0 1 0 0 0 0 
1757 0 0 4 0 0 0 0 0 0 0 
1771 2 0 2 0 0 0 0 0 0 0 
1772 0 10 2 0 0 10 0 0 0 0 
1786 0 1 0 1 0 10 0 0 0 0 
1787 0 11 0 1 0 11 0 0 0 0 
1801 0 0 0 0 0 11 0 0 0 0 
8928 3 0 0 0 0 0 6 0 0 0 
8958 12 0 0 0 0 0 12 0 0 0 
8973 7 0 0 0 0 0 7 0 0 0 
8988 18 0 0 0 0 0 18 0 0 0 
9003 5 0 0 0 0 0 5 0 0 0 
9018 14 0 0 0 0 0 14 0 0 0 
9033 2 0 0 0 0 0 2 0 0 0 
9048 4 0 0 0 0 0 4 0 0 0 
9063 3 0 0 0 0 0 3 0 0 0 
9078 6 0 0 0 0 0 6 0 0 0 
9108 0 0 0 0 0 0 0 0 0 0 
9123 3 0 0 0 0 0 3 0 0 0 
9138 4 0 0 0 0 0 4 0 0 0 
9153 6 0 0 0 0 0 6 0 0 0 
9168 4 0 0 0 0 0 4 0 0 0 
9183 3 0 0 0 0 0 3 0 0 0 
9198 0 0 0 0 0 0 0 0 0 0 
10503 1 0 0 0 0 0 1 0 0 0 
10518 4 0 0 0 0 0 4 0 0 0 
10563 3 0 0 0 0 0 3 0 0 0 
10578 4 0 0 0 0 0 4 0 0 0 
10608 1 0 0 0 0 0 1 0 0 0 
10623 0 0 0 0 0 0 0 0 0 0 
11373 4 0 0 0 0 0 4 0 0 0 
11403 3 0 0 0 0 0 3 0 0 0 
11418 14 0 0 0 0 0 14 0 0 0 
11433 4 0 0 0 0 0 4 0 0 0 
11463 3 0 0 0 0 0 3 0 0 0 
11478 1 0 0 0 0 0 1 0 0 0 
11493 0 0 0 0 0 0 0 0 0 0 
11508 1 0 0 0 0 0 1 0 0 0 
11523 3 0 0 0 0 0 3 0 0 0 
11538 4 0 0 0 0 0 4 0 0 0 
11553 14 0 0 0 0 0 14 0 0 0 
11568 4 0 0 0 0 0 4 0 0 0 
11583 3 0 0 0 0 0 3 0 0 0 
11598 4 0 0 0 0 0 4 0 0 0 
11628 0 1 0 0 0 0 0 1 0 0 
11643 0 0 0 0 0 0 0 0 0 0 
11673 0 1 0 0 0 0 0 1 0 0 
11688 0 0 0 0 0 0 0 0 0 0 
