# ValueCount deltaRailways
10 0 0 0 0 0 0 0 0 0 0 
122 1 8 1 0 1 8 1 0 1 0 
124 2 9 2 0 2 8 2 0 2 9 
139 3 7 3 0 3 8 3 0 3 7 
152 4 12 4 0 4 12 4 0 4 7 
167 5 9 5 0 5 6 5 0 5 12 
169 6 7 6 0 6 6 6 0 6 7 
182 7 4 7 0 7 4 7 0 7 7 
184 8 6 8 0 8 4 8 0 8 6 
197 9 16 9 0 9 16 9 0 9 6 
199 10 13 10 0 10 16 10 0 10 13 
212 11 2 11 0 11 2 11 0 11 13 
227 12 2.5 12 0 12 3 12 0 12 2 
229 13 4 13 0 13 3 13 0 13 4 
257 14 6 14 0 14 6 14 0 14 4 
259 15 5 15 0 15 6 15 0 15 5 
272 16 4 16 0 16 4 16 0 16 5 
287 17 3.5 17 0 17 3 17 0 17 4 
289 18 3 18 0 18 3 18 0 18 3 
302 19 2 19 0 19 2 19 0 19 3 
317 20 4 20 0 20 4 20 0 20 3 
332 21 6 21 0 21 6 21 0 21 3 
347 22 4.5 22 0 22 3 22 0 22 6 
349 23 4 23 0 23 3 23 0 23 4 
362 24 5 24 0 24 5 24 0 24 4 
377 25 0 25 0 25 0 25 0 25 4 
527 26 1 26 0 26 2 26 0 26 0 
542 27 4 27 0 27 4 27 0 27 0 
572 28 2 28 0 28 2 28 0 28 0 
587 29 0 29 0 29 0 29 0 29 0 
602 30 5 30 0 30 5 30 0 30 0 
617 31 4 31 0 31 4 31 0 31 0 
632 32 1 32 0 32 1 32 0 32 0 
647 33 0 33 0 33 0 33 0 33 0 
947 34 2 34 0 34 2 34 0 34 0 
962 35 4 35 0 35 4 35 0 35 0 
977 36 16 36 0 36 16 36 0 36 0 
992 37 5 37 0 37 5 37 0 37 0 
1007 38 2 38 0 38 2 38 0 38 0 
1022 39 0 39 0 39 0 39 0 39 0 
1849 40 1 40 0 40 0 40 0 40 1 
1864 41 15 41 0 41 0 41 0 41 15 
1879 42 3 42 0 42 0 42 0 42 3 
1894 43 4 43 0 43 0 43 0 43 4 
1939 44 3 44 0 44 0 44 0 44 3 
1954 45 2 45 0 45 0 45 0 45 2 
1969 46 0 46 0 46 0 46 0 46 0 
2524 47 3 47 0 47 0 47 0 47 3 
2554 48 4 48 0 48 0 48 0 48 4 
2584 49 23 49 0 49 0 49 0 49 23 
2599 50 3 50 0 50 0 50 0 50 3 
2614 51 2 51 0 51 0 51 0 51 2 
2629 52 0 52 0 52 0 52 0 52 0 
4144 53 3 53 0 53 0 53 0 53 3 
4174 54 4 54 0 54 0 54 0 54 4 
4204 55 5 55 0 55 0 55 0 55 5 
4219 56 3 56 0 56 0 56 0 56 3 
4234 57 4 57 0 57 0 57 0 57 4 
4264 58 1 58 0 58 0 58 0 58 1 
4279 59 0 59 0 59 0 59 0 59 0 
9139 60 8 60 0 60 0 60 0 60 8 
9169 61 12 61 0 61 0 61 0 61 12 
9184 62 7 62 0 62 0 62 0 62 7 
9199 63 3 63 0 63 0 63 0 63 3 
9214 64 16 64 0 64 0 64 0 64 16 
9229 65 2 65 0 65 0 65 0 65 2 
9244 66 4 66 0 66 0 66 0 66 4 
9259 67 3 67 0 67 0 67 0 67 3 
9274 68 6 68 0 68 0 68 0 68 6 
9289 69 4 69 0 69 0 69 0 69 4 
9304 70 3 70 0 70 0 70 0 70 3 
9319 71 2 71 0 71 0 71 0 71 2 
9334 72 4 72 0 72 0 72 0 72 4 
9349 73 6 73 0 73 0 73 0 73 6 
9364 74 4 74 0 74 0 74 0 74 4 
9394 75 0 75 0 75 0 75 0 75 0 
9604 76 1 76 0 76 0 76 0 76 1 
9619 77 3 77 0 77 0 77 0 77 3 
9634 78 4 78 0 78 0 78 0 78 4 
9649 79 5 79 0 79 0 79 0 79 5 
9664 80 4 80 0 80 0 80 0 80 4 
9679 81 3 81 0 81 0 81 0 81 3 
9694 82 4 82 0 82 0 82 0 82 4 
9709 83 2 83 0 83 0 83 0 83 2 
9724 84 0 84 0 84 0 84 0 84 0 
10054 85 3 85 0 85 0 85 0 85 3 
10069 86 4 86 0 86 0 86 0 86 4 
10099 87 3 87 0 87 0 87 0 87 3 
