# null null
0 -10.4322
-0.247952 0.0171705
0 31.2747
23.2799 0.00342943
23.28 0.0032886
23.2801 0.00316292
23.2802 0.00305266
23.2802 0.00294346
23.2803 0.00287384
23.2803 0.00276559
23.2803 0.00268916
23.2803 0.00263763
23.2804 0.00255992
23.2804 0.00245794
23.2804 0.00239881
23.2804 0.00236012
23.2804 0.0022598
23.2804 0.00222326
23.2804 0.00210042
23.2804 0.00200574
23.2804 0.00190972
23.2804 0.00188704
23.2804 0.0018349
23.2803 0.00179459
23.2803 0.00173795
23.2803 0.00167254
23.2803 0.00162962
23.2803 0.00157251
23.2802 0.00152573
23.2802 0.00148771
23.2802 0.00145727
23.2802 0.00144456
23.2801 0.00137116
23.2801 0.00128443
23.2801 0.00126471
23.2801 0.00124819
23.28 0.00118705
23.28 0.00116705
23.28 0.00112816
23.2799 0.00104942
23.2798 0.000991537
23.2798 0.000958128
23.2797 0.000903807
23.2797 0.000875403
23.2796 0.000808701
23.2795 0.00074972
23.2795 0.000706856
23.2794 0.000632942
23.2794 0.000627547
23.2793 0.000598231
23.2793 0.000552855
23.2792 0.000530661
23.2791 0.000477072
23.2791 0.000451407
23.2791 0.000431261
23.279 0.000391171
23.279 0.000370033
23.2789 0.000343464
23.2789 0.000323703
23.2788 0.000291501
23.2787 0.000255235
23.2787 0.000243446
23.2787 0.000219953
23.2787 0.000208231
23.2786 0.000190816
23.2785 0.000140403
23.2784 0.000104536
23.2784 8.42978e-05
23.2783 5.23081e-05
23.2783 2.99987e-05
23.2782 -3.96583e-06
23.2782 -9.49636e-06
23.2782 -1.01439e-05
