# null null
-2.996 0
0.0497299 3.68913
0.050082 3.68952
0.0504351 3.6899
0.0511246 3.69062
0.051441 3.69094
0.0519172 3.6914
0.0526949 3.69214
0.0529954 3.69241
0.0532362 3.69262
0.0532965 3.69268
0.0542044 3.69345
0.055119 3.69417
0.0557941 3.69468
0.0559583 3.6948
0.056411 3.69512
0.0565967 3.69524
0.0568447 3.69541
0.0571554 3.69561
0.0576542 3.69593
0.0579044 3.69608
0.0580088 3.69615
0.0580715 3.69618
0.0583434 3.69634
0.0584692 3.69642
0.0585951 3.69649
0.0587841 3.6966
0.0589735 3.6967
0.059353 3.6969
0.0602435 3.69735
0.0611405 3.69776
0.0613337 3.69784
0.0613981 3.69787
0.062369 3.69825
0.0630863 3.6985
0.0634794 3.69863
0.0642035 3.69884
0.0659338 3.69925
0.0662024 3.6993
0.0678733 3.69953
0.0690631 3.69962
0.0711549 3.69962
0.071437 3.69961
0.0714841 3.69961
0.0720037 3.69957
0.0721458 3.69956
0.0729315 3.69947
32.035 0
